date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2017-03-26,China,84.01999,0.0248,1589.228096,4180.581580333097,0.1112844188163911,5.581970261120848,5584.47378846423,0.10242306806379878,True
2017-04-02,China,82.54999,0.0246,1587.814192,4226.8221023119495,0.1104853311141797,5.2127373047103465,5630.868668883059,0.10096406423380958,True
2017-04-09,China,83.54999,0.0246,1587.814192,4218.671205733552,0.11049638630796091,5.198780863476283,5622.717757324456,0.10089409448213711,True
2017-04-16,China,88.21999,0.0246,1587.814192,4227.986516064349,0.1104970218749834,5.045083973887178,5632.03304615405,0.10044657083096413,True
2017-04-23,China,86.23,0.0246,1587.814192,4227.404309733742,0.11041026934010206,5.480223120464788,5631.450880449865,0.10175949617162411,True
2017-04-30,China,81.31,0.0235,1580.03772,4251.529433326779,0.11039800354010428,5.316191854843887,5656.40512691843,0.10132422509510004,True
2017-05-07,China,81.17,0.0235,1580.03772,4245.667680416391,0.1103206006913724,5.895528191317913,5650.543423014462,0.1030567711018319,True
2017-05-14,China,78.81999,0.0235,1580.03772,4248.01238157785,0.11018403575405396,5.8833146289219656,5652.888110758599,0.10294566958809599,True
2017-05-21,China,80.28,0.0235,1580.03772,4256.805010725471,0.1101461779332351,5.4475144498284696,5661.680704151079,0.10160199866655625,True
2017-05-28,China,77.81999,0.0235,1580.03772,4275.269532826109,0.11016426621851176,5.478040776021608,5680.1452573460465,0.10178095261279746,True
2017-06-04,China,75.45,0.0233,1578.623816,4300.804823149993,0.10966906894996639,5.744887399463215,5705.827710893537,0.1024066006180033,True
2017-06-11,China,71.25,0.0233,1578.623816,4309.3003844356035,0.10966961769339202,5.758145707234867,5714.323287334417,0.10248049625070117,True
2017-06-18,China,66.92,0.0233,1578.623816,4301.390723894737,0.10958659852766735,5.249299473765815,5706.413654387464,0.1008072265282185,True
