Date,SPX,DXY,UST2Y,UST5Y,UST10Y
17.03.2000,1464.47,105.2,6.489,6.456,6.194
20.03.2000,1456.63,105.15,6.515,6.456,6.182
21.03.2000,1493.87,105.81,6.501,6.432,6.137
22.03.2000,1500.64,106.04,6.475,6.409,6.118
23.03.2000,1527.35,105.23,6.51,6.393,6.083
24.03.2000,1527.46,104.77,6.628,6.506,6.191
27.03.2000,1523.86,105.45,6.628,6.515,6.187
28.03.2000,1507.73,105.53,6.588,6.459,6.153
29.03.2000,1508.52,106.25,6.58,6.451,6.157
30.03.2000,1487.92,105.47,6.487,6.339,6.053
31.03.2000,1498.58,105.44,6.478,6.324,6.009
03.04.2000,1505.97,105.54,6.423,6.268,5.967
04.04.2000,1494.73,105.17,6.308,6.149,5.862
05.04.2000,1487.37,105.29,6.295,6.133,5.874
06.04.2000,1501.34,105.52,6.388,6.221,5.923
07.04.2000,1516.35,105.97,6.366,6.182,5.847
10.04.2000,1504.46,105.68,6.268,6.063,5.773
11.04.2000,1500.59,105.94,6.34,6.176,5.875
12.04.2000,1467.17,105.96,6.361,6.234,5.933
13.04.2000,1440.51,106.14,6.352,6.199,5.922
14.04.2000,1356.56,105.75,6.248,6.111,5.858
17.04.2000,1401.44,106.13,6.346,6.274,6.003
18.04.2000,1441.61,106.63,6.333,6.272,6.043
19.04.2000,1427.47,107.13,6.333,6.24,5.984
20.04.2000,1434.54,107.45,6.354,6.249,5.986
21.04.2000,1434.54,107.45,6.388,6.249,6
24.04.2000,1429.86,107.28,6.392,6.276,5.998
25.04.2000,1477.44,108.69,6.488,6.389,6.125
26.04.2000,1460.99,108.55,6.505,6.391,6.132
27.04.2000,1464.92,109.57,6.502,6.516,6.227
28.04.2000,1452.43,110.14,6.706,6.54,6.214
01.05.2000,1468.25,109.63,6.723,6.594,6.269
02.05.2000,1446.29,110.26,6.702,6.6,6.304
03.05.2000,1415.1,111.26,6.745,6.683,6.398
04.05.2000,1409.57,111.8,6.754,6.692,6.433
05.05.2000,1432.63,111.31,6.828,6.766,6.503
08.05.2000,1424.17,111.45,6.859,6.827,6.562
09.05.2000,1412.14,110.75,6.846,6.788,6.524
10.05.2000,1383.05,110.8,6.793,6.668,6.431
11.05.2000,1407.81,111.52,6.804,6.668,6.409
12.05.2000,1420.96,109.9,6.901,6.772,6.495
15.05.2000,1452.36,110.56,6.745,6.718,6.45
16.05.2000,1466.04,111.31,6.872,6.724,6.419
17.05.2000,1447.8,112.1,6.898,6.75,6.481
18.05.2000,1437.21,112.21,6.908,6.78,6.536
19.05.2000,1406.95,111.47,6.839,6.714,6.494
22.05.2000,1400.72,111.06,6.813,6.665,6.448
23.05.2000,1373.86,111.14,6.792,6.662,6.428
24.05.2000,1399.05,111.22,6.836,6.706,6.468
25.05.2000,1381.52,110.75,6.723,6.641,6.383
26.05.2000,1378.02,109.12,6.676,6.577,6.322
29.05.2000,1378.02,109.12,6.676,6.577,6.322
30.05.2000,1422.45,108.93,6.727,6.575,6.375
31.05.2000,1420.6,108.74,6.676,6.567,6.278
01.06.2000,1448.81,109.05,6.591,6.428,6.187
02.06.2000,1477.26,108.12,6.526,6.39,6.152
05.06.2000,1467.63,107.46,6.501,6.364,6.114
06.06.2000,1457.84,106.59,6.492,6.351,6.127
07.06.2000,1471.36,106.18,6.538,6.373,6.124
08.06.2000,1461.67,106.71,6.572,6.369,6.116
09.06.2000,1456.95,106.99,6.546,6.37,6.12
12.06.2000,1446,106.97,6.503,6.314,6.084
13.06.2000,1469.44,106.4,6.477,6.319,6.108
14.06.2000,1470.54,106.46,6.412,6.256,6.05
15.06.2000,1478.73,106.88,6.424,6.258,6.047
16.06.2000,1464.46,105.96,6.363,6.187,5.975
19.06.2000,1486,106.33,6.388,6.187,6.001
20.06.2000,1475.95,106.33,6.453,6.232,6.02
21.06.2000,1479.13,107.43,6.496,6.312,6.104
22.06.2000,1452.18,107.71,6.491,6.306,6.108
23.06.2000,1441.48,108.01,6.547,6.369,6.185
26.06.2000,1455.31,108.11,6.486,6.273,6.1
27.06.2000,1450.55,107.36,6.494,6.286,6.089
28.06.2000,1454.82,107.6,6.459,6.277,6.102
29.06.2000,1442.39,106.84,6.362,6.197,6.031
30.06.2000,1454.6,106.84,6.366,6.186,6.025
03.07.2000,1469.54,107.06,6.298,6.126,5.993
04.07.2000,1469.54,107.29,6.298,6.126,5.993
05.07.2000,1446.23,107.12,6.276,6.115,5.979
06.07.2000,1456.67,107.37,6.314,6.148,6.044
07.07.2000,1478.9,107.65,6.258,6.104,6.003
10.07.2000,1475.62,107.01,6.292,6.145,6.03
11.07.2000,1480.88,107.14,6.288,6.165,6.048
12.07.2000,1492.92,108.12,6.326,6.185,6.075
13.07.2000,1495.84,108.54,6.287,6.131,6.001
14.07.2000,1509.98,108.45,6.347,6.251,6.101
17.07.2000,1510.49,108.7,6.442,6.304,6.148
18.07.2000,1493.74,109.38,6.442,6.294,6.146
19.07.2000,1481.96,109.59,6.459,6.3,6.158
20.07.2000,1495.57,108.61,6.316,6.146,6.004
21.07.2000,1480.19,108.42,6.32,6.131,5.994
24.07.2000,1464.29,108.69,6.341,6.176,6.03
25.07.2000,1474.47,108.38,6.337,6.166,6.019
26.07.2000,1452.42,108.11,6.337,6.147,6.025
27.07.2000,1449.62,108.89,6.258,6.143,6.002
28.07.2000,1419.89,109.74,6.28,6.155,6.033
31.07.2000,1430.83,109.57,6.288,6.155,6.036
01.08.2000,1438.1,110.05,6.241,6.101,5.986
02.08.2000,1438.7,110.67,6.22,6.085,5.974
03.08.2000,1452.56,110.98,6.216,6.072,5.952
04.08.2000,1462.93,110.85,6.13,6.018,5.898
07.08.2000,1479.32,110.8,6.181,6.065,5.956
08.08.2000,1482.8,111.32,6.159,6.021,5.918
09.08.2000,1472.87,111.44,6.198,6.036,5.913
10.08.2000,1460.25,110.9,6.159,6.005,5.767
11.08.2000,1471.84,111.21,6.244,6.072,5.787
14.08.2000,1491.56,111.08,6.235,6.064,5.773
15.08.2000,1484.43,110.51,6.265,6.094,5.802
16.08.2000,1479.85,110.26,6.295,6.135,5.835
17.08.2000,1496.07,110.11,6.291,6.129,5.802
18.08.2000,1491.72,111.01,6.26,6.091,5.773
21.08.2000,1499.48,111.46,6.273,5.969,5.783
22.08.2000,1498.13,111.79,6.265,6.084,5.777
23.08.2000,1505.97,111.42,6.212,6.02,5.727
24.08.2000,1508.31,111.23,6.184,6.002,5.721
25.08.2000,1506.45,111.35,6.197,6.005,5.72
28.08.2000,1514.09,111.46,6.226,6.046,5.773
29.08.2000,1509.84,112.2,6.252,6.082,5.806
30.08.2000,1502.59,112.14,6.23,6.068,5.796
31.08.2000,1517.68,112.6,6.159,5.975,5.729
01.09.2000,1520.77,111.42,6.074,5.902,5.685
04.09.2000,1520.77,111.62,6.074,5.902,5.685
05.09.2000,1507.08,112.41,6.082,5.909,5.689
06.09.2000,1492.25,114.12,6.103,5.941,5.727
07.09.2000,1502.51,113.65,6.128,5.959,5.754
08.09.2000,1494.5,114.34,6.089,5.937,5.735
11.09.2000,1489.26,115.37,6.123,5.984,5.77
12.09.2000,1481.99,115.17,6.115,5.967,5.768
13.09.2000,1484.91,115.34,6.072,5.928,5.731
14.09.2000,1480.87,115.16,6.093,5.938,5.787
15.09.2000,1465.81,115.94,6.058,5.915,5.833
18.09.2000,1444.51,116,6.019,5.907,5.871
19.09.2000,1459.9,116.11,6.053,5.915,5.854
20.09.2000,1451.34,116.41,6.092,5.96,5.899
21.09.2000,1449.05,115.27,6.027,5.906,5.869
22.09.2000,1448.72,113.56,6.079,5.938,5.848
25.09.2000,1439.03,114.06,6.087,5.935,5.839
26.09.2000,1427.21,113.16,6.052,5.878,5.804
27.09.2000,1426.57,113.11,6.043,5.875,5.823
28.09.2000,1458.29,113.31,6,5.871,5.812
29.09.2000,1436.51,113.25,5.97,5.853,5.783
02.10.2000,1436.23,113.79,5.974,5.839,5.829
03.10.2000,1426.46,114.22,5.978,5.88,5.856
04.10.2000,1434.32,114.17,6.021,5.915,5.89
05.10.2000,1436.28,114.74,6.004,5.893,5.859
06.10.2000,1408.99,114.85,5.999,5.859,5.821
09.10.2000,1402.03,114.81,5.999,5.859,5.821
10.10.2000,1387.02,114.36,5.931,5.83,5.81
11.10.2000,1364.59,114.49,5.935,5.81,5.774
12.10.2000,1329.78,114.89,5.824,5.695,5.712
13.10.2000,1374.17,115.86,5.844,5.72,5.726
16.10.2000,1374.62,116.39,5.886,5.744,5.736
17.10.2000,1349.97,115.89,5.826,5.69,5.673
18.10.2000,1342.13,117.33,5.817,5.665,5.655
19.10.2000,1388.76,116.94,5.843,5.676,5.657
20.10.2000,1396.93,117.16,5.833,5.667,5.634
23.10.2000,1395.78,117.54,5.816,5.643,5.588
24.10.2000,1398.13,117.42,5.841,5.677,5.625
25.10.2000,1364.9,118.49,5.893,5.738,5.675
26.10.2000,1364.44,118.5,5.9,5.761,5.69
27.10.2000,1379.58,117.39,5.935,5.787,5.711
30.10.2000,1398.66,117.25,5.952,5.833,5.732
31.10.2000,1429.4,116.65,5.918,5.813,5.755
01.11.2000,1421.22,115.56,5.868,5.778,5.74
02.11.2000,1428.32,115.61,5.859,5.779,5.74
03.11.2000,1426.69,114.97,5.927,5.862,5.825
06.11.2000,1432.19,115.69,5.97,5.902,5.844
07.11.2000,1431.87,115.52,5.978,5.902,5.865
08.11.2000,1409.28,116.23,5.957,5.814,5.851
09.11.2000,1400.14,115.34,5.928,5.783,5.808
10.11.2000,1365.98,115.79,5.894,5.741,5.789
13.11.2000,1351.26,115.7,5.877,5.712,5.763
14.11.2000,1382.95,116.22,5.902,5.714,5.755
15.11.2000,1389.81,116.35,5.89,5.686,5.711
16.11.2000,1372.32,116.93,5.868,5.639,5.666
17.11.2000,1367.72,117.31,5.868,5.679,5.698
20.11.2000,1342.62,117.35,5.86,5.65,5.673
21.11.2000,1347.35,117.95,5.86,5.637,5.66
22.11.2000,1322.36,117.85,5.817,5.615,5.599
23.11.2000,1322.36,118.09,5.826,5.615,5.599
24.11.2000,1341.77,118.48,5.858,5.62,5.628
27.11.2000,1348.97,117.1,5.86,5.614,5.626
28.11.2000,1336.09,116.58,5.791,5.567,5.584
29.11.2000,1341.91,116.61,5.721,5.484,5.526
30.11.2000,1314.95,115.24,5.608,5.444,5.474
01.12.2000,1315.23,114.73,5.604,5.457,5.509
04.12.2000,1324.97,113.71,5.574,5.475,5.52
05.12.2000,1376.54,114.47,5.481,5.342,5.428
06.12.2000,1351.46,113.31,5.405,5.257,5.299
07.12.2000,1343.55,113.54,5.422,5.264,5.301
08.12.2000,1369.89,114.05,5.454,5.256,5.299
11.12.2000,1380.2,114.29,5.522,5.333,5.356
12.12.2000,1371.18,114.26,5.522,5.325,5.346
13.12.2000,1359.99,114.71,5.432,5.215,5.256
14.12.2000,1340.93,113.38,5.411,5.176,5.201
15.12.2000,1312.15,112.9,5.371,5.139,5.18
18.12.2000,1322.74,113.07,5.324,5.131,5.158
19.12.2000,1305.6,113.21,5.34,5.124,5.188
20.12.2000,1264.74,111.97,5.229,4.975,5.037
21.12.2000,1274.86,111.51,5.16,4.946,5.033
22.12.2000,1305.97,110.82,5.08,4.909,5.014
25.12.2000,1305.97,110.82,5.08,4.909,5.014
26.12.2000,1315.19,110.31,5.122,4.937,5.048
27.12.2000,1328.92,110.32,5.16,5.008,5.098
28.12.2000,1334.22,110.38,5.158,5.015,5.12
29.12.2000,1320.28,109.56,5.104,4.985,5.11
01.01.2001,1320.28,109.56,5.104,4.985,5.11
02.01.2001,1283.27,108.77,4.871,4.758,4.918
03.01.2001,1347.56,110.17,4.931,4.977,5.152
04.01.2001,1333.34,108.81,4.788,4.833,5.027
05.01.2001,1298.35,108.42,4.561,4.663,4.923
08.01.2001,1295.86,108.86,4.539,4.67,4.944
09.01.2001,1300.8,109.52,4.638,4.733,4.98
10.01.2001,1313.27,109.86,4.771,4.834,5.084
11.01.2001,1326.82,109.01,4.745,4.808,5.108
12.01.2001,1318.32,109.36,4.895,4.957,5.244
15.01.2001,1318.32,109.97,4.895,4.957,5.244
16.01.2001,1326.65,110.11,4.886,4.932,5.234
17.01.2001,1329.47,110.81,4.822,4.854,5.173
18.01.2001,1347.97,109.94,4.699,4.735,5.091
19.01.2001,1342.54,110.66,4.731,4.811,5.17
22.01.2001,1342.9,110.24,4.743,4.857,5.223
23.01.2001,1360.4,110.24,4.815,4.943,5.274
24.01.2001,1364.3,111.68,4.849,4.954,5.307
25.01.2001,1357.51,111.61,4.758,4.888,5.254
26.01.2001,1354.95,111.46,4.767,4.919,5.266
29.01.2001,1364.17,111.77,4.75,4.963,5.299
30.01.2001,1373.73,110.98,4.696,4.91,5.225
31.01.2001,1366.01,110.52,4.58,4.779,5.112
01.02.2001,1373.47,109.66,4.559,4.75,5.073
02.02.2001,1349.47,110.32,4.65,4.84,5.136
05.02.2001,1354.31,109.89,4.679,4.862,5.154
06.02.2001,1352.26,110.77,4.699,4.876,5.185
07.02.2001,1340.89,110.89,4.724,4.919,5.199
08.02.2001,1332.53,112.06,4.712,4.895,5.089
09.02.2001,1314.76,111.52,4.64,4.824,5.025
12.02.2001,1330.31,111.19,4.665,4.838,5.046
13.02.2001,1318.8,111.96,4.711,4.88,5.066
14.02.2001,1315.92,112.04,4.846,4.987,5.133
15.02.2001,1326.61,113.2,4.85,5.027,5.163
16.02.2001,1301.53,112.26,4.706,4.917,5.099
19.02.2001,1301.53,111.92,4.706,4.917,5.099
20.02.2001,1278.94,112.82,4.714,4.906,5.101
21.02.2001,1255.27,113.12,4.702,4.95,5.135
22.02.2001,1252.82,113.34,4.6,4.897,5.145
23.02.2001,1245.86,112.03,4.534,4.84,5.099
26.02.2001,1267.65,112.77,4.456,4.773,5.04
27.02.2001,1257.94,112.34,4.427,4.714,4.948
28.02.2001,1239.94,112.01,4.394,4.665,4.904
01.03.2001,1241.23,111.28,4.41,4.655,4.87
02.03.2001,1234.18,111.17,4.454,4.726,4.936
05.03.2001,1241.41,111.54,4.491,4.748,4.978
06.03.2001,1253.8,111.2,4.466,4.738,4.972
07.03.2001,1261.89,111.83,4.404,4.668,4.899
08.03.2001,1264.74,111.49,4.416,4.684,4.885
09.03.2001,1233.42,111.44,4.461,4.719,4.937
12.03.2001,1180.16,112.01,4.406,4.671,4.893
13.03.2001,1197.66,113.11,4.439,4.696,4.935
14.03.2001,1166.71,113.7,4.305,4.562,4.83
15.03.2001,1173.56,114.71,4.204,4.503,4.79
16.03.2001,1150.53,115.32,4.236,4.486,4.76
19.03.2001,1170.81,115.2,4.302,4.539,4.811
20.03.2001,1142.62,114.11,4.205,4.458,4.76
21.03.2001,1122.14,115.53,4.217,4.459,4.764
22.03.2001,1117.58,116.3,4.178,4.43,4.738
23.03.2001,1139.83,115.94,4.232,4.497,4.801
26.03.2001,1152.69,115.21,4.273,4.544,4.865
27.03.2001,1182.17,115.43,4.418,4.703,5.007
28.03.2001,1153.29,116.01,4.345,4.646,4.969
29.03.2001,1147.95,116.6,4.271,4.64,4.999
30.03.2001,1160.33,117.37,4.176,4.557,4.911
02.04.2001,1145.87,117.34,4.213,4.608,4.957
03.04.2001,1106.46,115.63,4.039,4.535,4.925
04.04.2001,1103.25,115.08,4.117,4.516,4.921
05.04.2001,1151.44,115.47,4.167,4.571,4.967
06.04.2001,1128.43,114.75,4.075,4.473,4.886
09.04.2001,1137.59,115.21,4.116,4.502,4.92
10.04.2001,1168.38,116.02,4.224,4.637,5.083
11.04.2001,1165.89,116.13,4.283,4.696,5.122
12.04.2001,1183.5,115.54,4.348,4.768,5.163
13.04.2001,1183.5,115.54,4.348,4.768,5.163
16.04.2001,1179.68,116.18,4.443,4.854,5.221
17.04.2001,1191.81,116.46,4.401,4.831,5.204
18.04.2001,1238.16,116.13,4.232,4.696,5.144
19.04.2001,1253.7,115.02,4.283,4.847,5.285
20.04.2001,1242.98,114.32,4.236,4.812,5.271
23.04.2001,1224.36,114.77,4.121,4.693,5.184
24.04.2001,1209.47,115.2,4.134,4.715,5.196
25.04.2001,1228.75,114.98,4.219,4.784,5.196
26.04.2001,1234.52,114.46,4.144,4.718,5.178
27.04.2001,1253.05,115.62,4.255,4.843,5.324
30.04.2001,1249.46,115.85,4.28,4.888,5.336
01.05.2001,1266.44,115.3,4.231,4.857,5.287
02.05.2001,1267.43,115.16,4.252,4.872,5.286
03.05.2001,1248.58,115.38,4.223,4.822,5.203
04.05.2001,1266.61,114.93,4.145,4.758,5.199
07.05.2001,1263.51,115.32,4.099,4.731,5.195
08.05.2001,1261.2,116.08,4.099,4.75,5.238
09.05.2001,1255.54,116.05,4.066,4.643,5.164
10.05.2001,1255.18,116.37,4.162,4.778,5.284
11.05.2001,1245.67,116.84,4.318,4.959,5.443
14.05.2001,1248.92,117.14,4.285,4.941,5.433
15.05.2001,1249.44,116.79,4.268,4.964,5.495
16.05.2001,1284.99,116.14,4.243,4.941,5.39
17.05.2001,1288.49,116.12,4.328,4.986,5.403
18.05.2001,1291.96,116.41,4.355,5.001,5.401
21.05.2001,1312.83,116.52,4.347,4.987,5.384
22.05.2001,1309.38,117.69,4.326,4.987,5.401
23.05.2001,1289.05,118.29,4.254,4.947,5.393
24.05.2001,1293.17,118.36,4.305,5.041,5.496
25.05.2001,1277.89,118.18,4.277,5.029,5.498
28.05.2001,1277.89,118.18,4.277,5.029,5.498
29.05.2001,1267.93,118.22,4.316,5.053,5.513
30.05.2001,1248.08,118.22,4.282,5.046,5.498
31.05.2001,1255.82,119.07,4.188,4.912,5.379
01.06.2001,1260.67,118.89,4.208,4.939,5.366
04.06.2001,1267.11,119.19,4.171,4.923,5.335
05.06.2001,1283.57,118.7,4.109,4.836,5.263
06.06.2001,1270.03,119.36,4.051,4.826,5.26
07.06.2001,1276.96,119.09,4.113,4.871,5.318
08.06.2001,1264.96,119.21,4.166,4.92,5.337
11.06.2001,1254.39,120.05,4.091,4.844,5.289
12.06.2001,1255.85,119.61,4.061,4.799,5.251
13.06.2001,1241.6,119.03,4.036,4.797,5.264
14.06.2001,1219.87,117.99,3.998,4.729,5.232
15.06.2001,1214.36,118.29,3.984,4.711,5.226
18.06.2001,1208.43,118.36,3.959,4.718,5.232
19.06.2001,1212.58,119.04,3.958,4.707,5.237
20.06.2001,1223.14,119.13,3.958,4.687,5.207
21.06.2001,1237.04,118.89,3.953,4.664,5.174
22.06.2001,1225.35,118.91,3.927,4.606,5.123
25.06.2001,1218.6,118.32,3.922,4.619,5.128
26.06.2001,1216.76,118.07,4.01,4.722,5.212
27.06.2001,1211.07,118.38,4.121,4.802,5.233
28.06.2001,1226.2,120.01,4.238,4.91,5.332
29.06.2001,1224.42,119.43,4.242,4.958,5.365
02.07.2001,1236.71,119.67,4.172,4.836,5.322
03.07.2001,1234.45,119.6,4.231,4.876,5.335
04.07.2001,1234.45,119.91,4.231,4.876,5.335
05.07.2001,1219.24,120.9,4.206,4.916,5.369
06.07.2001,1190.59,119.9,4.12,4.835,5.361
09.07.2001,1198.78,119.89,4.103,4.823,5.319
10.07.2001,1181.52,119.13,4.024,4.752,5.267
11.07.2001,1180.18,118.64,4.054,4.779,5.291
12.07.2001,1208.14,119.09,4.037,4.752,5.236
13.07.2001,1215.68,119.33,4.076,4.74,5.226
16.07.2001,1202.45,119.3,4.03,4.705,5.157
17.07.2001,1214.44,118.9,4.076,4.748,5.205
18.07.2001,1207.71,117.38,3.933,4.625,5.089
19.07.2001,1215.02,117.33,3.946,4.667,5.1
20.07.2001,1210.85,117.21,3.942,4.65,5.125
23.07.2001,1191.03,117.85,3.942,4.638,5.104
24.07.2001,1171.65,117.12,3.933,4.643,5.11
25.07.2001,1190.49,116.64,3.984,4.69,5.171
26.07.2001,1202.93,116.74,3.91,4.635,5.131
27.07.2001,1205.82,116.94,3.863,4.594,5.096
30.07.2001,1204.52,117.2,3.846,4.563,5.066
31.07.2001,1211.23,117.18,3.805,4.533,5.044
01.08.2001,1215.93,116.56,3.813,4.568,5.064
02.08.2001,1220.75,116.28,3.891,4.643,5.146
03.08.2001,1214.35,116.14,3.9,4.669,5.165
06.08.2001,1200.48,116.42,3.866,4.649,5.155
07.08.2001,1204.4,116.83,3.875,4.653,5.168
08.08.2001,1183.53,116.54,3.75,4.536,5.05
09.08.2001,1183.43,115.25,3.717,4.591,5.03
10.08.2001,1190.16,115.29,3.691,4.528,4.985
13.08.2001,1191.29,115.01,3.67,4.502,4.97
14.08.2001,1186.73,114.39,3.72,4.52,4.972
15.08.2001,1178.02,113.19,3.782,4.572,5.002
16.08.2001,1181.66,113.08,3.724,4.531,4.941
17.08.2001,1161.97,112.99,3.639,4.414,4.841
20.08.2001,1171.41,113.4,3.723,4.48,4.908
21.08.2001,1157.26,113.29,3.638,4.419,4.862
22.08.2001,1165.31,113.27,3.731,4.479,4.902
23.08.2001,1162.09,113.09,3.692,4.452,4.88
24.08.2001,1184.93,113.33,3.73,4.487,4.924
27.08.2001,1179.21,113.39,3.738,4.487,4.928
28.08.2001,1161.51,113.43,3.666,4.408,4.838
29.08.2001,1148.6,113.54,3.61,4.35,4.766
30.08.2001,1129.03,112.84,3.601,4.382,4.812
31.08.2001,1133.58,113.42,3.625,4.379,4.84
03.09.2001,1133.58,113.67,3.625,4.379,4.84
04.09.2001,1132.94,115.68,3.781,4.53,4.956
05.09.2001,1131.74,115.6,3.765,4.519,4.965
06.09.2001,1106.4,114.97,3.625,4.415,4.869
07.09.2001,1085.78,114.05,3.505,4.308,4.788
10.09.2001,1092.54,114.57,3.513,4.326,4.838
11.09.2001,1092.54,114.15,3.306,4.326,4.762
12.09.2001,1092.54,114.15,3.517,4.326,4.842
13.09.2001,1092.54,114.15,3.029,3.951,4.635
14.09.2001,1092.54,112.24,2.879,3.825,4.561
17.09.2001,1038.77,112.01,2.935,3.899,4.617
18.09.2001,1032.74,111.92,2.945,3.933,4.72
19.09.2001,1016.1,111.61,2.818,3.811,4.697
20.09.2001,984.54,111.87,2.887,3.85,4.746
21.09.2001,965.8,113.04,2.876,3.818,4.691
24.09.2001,1003.45,112.84,2.92,3.863,4.72
25.09.2001,1012.27,112.28,2.836,3.848,4.708
26.09.2001,1007.04,112.29,2.808,3.779,4.635
27.09.2001,1018.61,112.98,2.772,3.742,4.556
28.09.2001,1040.94,113.48,2.845,3.806,4.582
01.10.2001,1038.55,113,2.815,3.784,4.542
02.10.2001,1051.33,113.01,2.762,3.734,4.507
03.10.2001,1072.28,113.4,2.75,3.717,4.47
04.10.2001,1069.63,113.16,2.738,3.737,4.504
05.10.2001,1071.38,112.91,2.701,3.735,4.504
08.10.2001,1062.44,112.59,2.684,3.722,4.504
09.10.2001,1056.75,113.35,2.729,3.8,4.595
10.10.2001,1080.99,113.7,2.766,3.824,4.601
11.10.2001,1097.43,114.44,2.848,3.893,4.664
12.10.2001,1091.65,113.89,2.799,3.868,4.671
15.10.2001,1089.98,113.82,2.756,3.813,4.604
16.10.2001,1097.54,113.92,2.741,3.766,4.565
17.10.2001,1077.09,114.38,2.766,3.793,4.565
18.10.2001,1068.61,114.35,2.75,3.789,4.573
19.10.2001,1073.48,114.86,2.745,3.819,4.616
22.10.2001,1089.9,115.75,2.779,3.856,4.641
23.10.2001,1084.78,115.85,2.77,3.855,4.647
24.10.2001,1085.2,115.6,2.691,3.8,4.596
25.10.2001,1100.09,115.55,2.645,3.757,4.541
26.10.2001,1104.61,115.65,2.633,3.731,4.521
29.10.2001,1078.3,114.44,2.561,3.683,4.482
30.10.2001,1059.79,114.35,2.458,3.589,4.416
31.10.2001,1059.78,114.86,2.375,3.473,4.244
01.11.2001,1084.1,114.46,2.483,3.525,4.235
02.11.2001,1087.2,114.54,2.482,3.61,4.354
05.11.2001,1102.84,114.54,2.431,3.561,4.296
06.11.2001,1118.86,114.81,2.352,3.474,4.256
07.11.2001,1115.8,114.98,2.311,3.479,4.19
08.11.2001,1118.54,115.13,2.408,3.596,4.284
09.11.2001,1120.31,115.09,2.446,3.624,4.31
12.11.2001,1118.33,115.34,2.447,3.624,4.311
13.11.2001,1139.09,116.4,2.507,3.697,4.376
14.11.2001,1141.21,116.2,2.7,3.871,4.528
15.11.2001,1142.24,116.51,2.975,4.113,4.783
16.11.2001,1138.65,116.41,3.018,4.207,4.848
19.11.2001,1151.06,116.93,2.914,4.148,4.8
20.11.2001,1142.66,116.62,2.941,4.203,4.865
21.11.2001,1137.03,117.15,3.076,4.317,4.958
22.11.2001,1137.03,117.3,3.076,4.317,4.958
23.11.2001,1150.34,117.33,3.16,4.38,5.003
26.11.2001,1157.42,117.11,3.08,4.412,5.013
27.11.2001,1149.5,116.89,3.036,4.287,4.926
28.11.2001,1128.52,116.17,3.013,4.294,4.927
29.11.2001,1140.2,116.13,2.869,4.1,4.762
30.11.2001,1139.45,116.13,2.837,4.061,4.75
03.12.2001,1129.9,115.96,2.78,3.99,4.692
04.12.2001,1144.8,116.08,2.796,3.978,4.661
05.12.2001,1170.35,116.41,3.073,4.24,4.901
06.12.2001,1167.1,115.63,3.156,4.362,5.009
07.12.2001,1158.31,116.15,3.189,4.473,5.165
10.12.2001,1139.93,116.26,3.057,4.394,5.1
11.12.2001,1136.76,116.05,2.973,4.308,5.055
12.12.2001,1137.07,115.33,2.95,4.292,5.01
13.12.2001,1119.38,115.8,3.051,4.359,5.074
14.12.2001,1123.09,114.93,3.157,4.48,5.188
17.12.2001,1134.36,114.93,3.141,4.481,5.184
18.12.2001,1142.92,115.15,3.091,4.43,5.129
19.12.2001,1149.56,115.48,3.052,4.375,5.042
20.12.2001,1139.93,115.59,3.047,4.409,5.038
21.12.2001,1144.89,116.98,3.134,4.423,5.086
24.12.2001,1144.65,117.94,3.151,4.459,5.14
25.12.2001,1144.65,117.94,3.151,4.459,5.14
26.12.2001,1149.37,117.85,3.235,4.541,5.199
27.12.2001,1157.13,117.57,3.109,4.393,5.065
28.12.2001,1161.02,117.26,3.169,4.424,5.111
31.12.2001,1148.08,116.75,3.055,4.337,5.029
01.01.2002,1148.08,116.75,3.055,4.337,5.029
02.01.2002,1154.67,115.79,3.195,4.482,5.16
03.01.2002,1165.27,116.11,3.168,4.423,5.105
04.01.2002,1172.51,116.33,3.156,4.432,5.125
07.01.2002,1164.89,116.33,3.053,4.338,5.049
08.01.2002,1160.71,116.83,3.061,4.354,5.08
09.01.2002,1155.14,117.01,2.979,4.311,5.048
10.01.2002,1156.55,116.88,2.937,4.231,4.975
11.01.2002,1145.6,116.64,2.739,4.088,4.868
14.01.2002,1138.41,116.64,2.753,4.111,4.882
15.01.2002,1146.19,117.29,2.779,4.104,4.837
16.01.2002,1127.57,117.59,2.79,4.101,4.823
17.01.2002,1138.88,117.85,2.884,4.193,4.929
18.01.2002,1127.58,117.51,2.878,4.171,4.893
21.01.2002,1127.58,117.66,2.878,4.171,4.893
22.01.2002,1119.31,117.75,2.896,4.202,4.909
23.01.2002,1128.18,118.47,2.998,4.315,5.025
24.01.2002,1132.15,118.64,3.138,4.346,5.005
25.01.2002,1133.28,119.85,3.175,4.414,5.066
28.01.2002,1133.06,120.04,3.179,4.42,5.075
29.01.2002,1100.64,119.62,3,4.235,4.94
30.01.2002,1113.57,119.73,3.081,4.336,5.012
31.01.2002,1130.2,120.24,3.159,4.374,5.033
01.02.2002,1122.2,119.79,3.073,4.295,4.977
04.02.2002,1094.44,118.9,2.984,4.221,4.905
05.02.2002,1090.02,119.4,2.979,4.205,4.896
06.02.2002,1083.51,119.3,2.951,4.223,4.925
07.02.2002,1080.17,119.07,2.951,4.227,4.923
08.02.2002,1096.22,118.98,2.901,4.169,4.881
11.02.2002,1111.94,118.44,2.909,4.201,4.909
12.02.2002,1107.5,118.25,3.008,4.281,4.971
13.02.2002,1118.51,118.8,3.049,4.3,4.987
