date;N10D;GPRD;GPRD_ACT;GPRD_THREAT
19.10.1986;476;104.39;41.63;150.46
20.10.1986;373;79.93;53.12;103.39
21.10.1986;407;40.69;16.23;54.14
22.10.1986;448;73.94;29.49;110.67
23.10.1986;469;91.82;98.58;82.22
24.10.1986;447;66.70;44.33;73.95
25.10.1986;300;77.29;66.05;73.45
26.10.1986;566;99.49;93.35;97.33
27.10.1986;366;117.66;90.23;120.42
28.10.1986;400;140.78;66.05;192.82
29.10.1986;412;120.60;112.22;120.34
30.10.1986;475;62.76;97.33;34.79
31.10.1986;457;137.72;173.43;84.38
01.11.1986;300;77.29;22.02;110.18
02.11.1986;500;53.00;39.63;55.09
03.11.1986;365;81.68;72.38;75.47
04.11.1986;404;81.99;65.39;95.45
05.11.1986;437;197.09;136.02;226.92
06.11.1986;467;134.77;84.86;165.15
07.11.1986;445;126.55;103.89;160.94
08.11.1986;307;75.53;86.06;53.83
09.11.1986;545;109.41;72.71;131.41
10.11.1986;381;156.50;104.01;231.35
11.11.1986;413;160.41;63.97;226.76
12.11.1986;407;146.50;129.82;162.43
13.11.1986;453;117.00;102.06;158.10
14.11.1986;463;57.24;57.06;71.39
15.11.1986;305;152.05;173.24;162.56
16.11.1986;528;81.56;62.54;83.47
17.11.1986;399;141.14;148.98;124.26
18.11.1986;397;166.88;166.37;152.64
19.11.1986;420;102.53;125.80;91.82
20.11.1986;483;96.02;95.72;114.06
21.11.1986;483;109.73;82.05;114.06
22.11.1986;308;139.82;85.78;178.86
23.11.1986;505;59.04;65.39;43.64
24.11.1986;385;111.85;102.93;114.47
25.11.1986;397;108.47;33.27;152.64
26.11.1986;448;118.31;103.20;110.67
27.11.1986;362;82.36;36.49;121.75
28.11.1986;457;115.98;115.62;156.71
29.11.1986;296;89.53;111.57;55.83
30.11.1986;515;57.89;51.30;53.49
01.12.1986;387;85.60;51.20;113.88
02.12.1986;403;49.32;65.56;27.34
03.12.1986;427;93.09;61.87;103.21
04.12.1986;435;30.46;45.55;25.33
05.12.1986;467;85.12;42.43;117.97
06.12.1986;309;139.36;85.50;178.29
07.12.1986;545;60.78;60.59;60.65
08.12.1986;371;151.79;178.03;133.64
09.12.1986;441;127.70;104.84;137.41
10.12.1986;442;112.42;74.71;137.10
11.12.1986;512;116.46;64.50;139.88
12.12.1986;464;121.37;85.41;130.60
13.12.1986;310;106.86;63.92;142.17
14.12.1986;513;109.77;90.12;128.87
15.12.1986;383;112.44;86.22;129.45
16.12.1986;427;85.34;46.40;116.11
17.12.1986;448;73.94;73.71;61.48
18.12.1986;485;54.64;68.09;34.08
19.12.1986;478;55.44;55.27;46.10
20.12.1986;322;92.59;61.53;102.65
21.12.1986;464;99.95;99.64;83.11
22.12.1986;379;78.66;139.41;43.61
23.12.1986;401;66.09;65.88;54.95
24.12.1986;334;49.59;19.77;82.47
25.12.1986;213;93.31;155.04;51.73
26.12.1986;361;73.41;36.59;91.56
27.12.1986;226;175.89;204.57;146.26
28.12.1986;428;77.40;61.73;77.23
29.12.1986;316;73.38;83.60;52.30
30.12.1986;371;80.36;106.82;59.40
31.12.1986;382;86.72;69.16;100.95
01.01.1987;431;76.86;91.95;51.13
02.01.1987;484;54.75;81.88;45.53
03.01.1987;339;97.72;77.93;113.76
04.01.1987;587;73.36;33.76;103.24
05.01.1987;411;56.42;96.42;13.40
06.01.1987;473;112.05;111.71;104.82
07.01.1987;511;71.31;77.55;53.90
08.01.1987;557;65.42;71.15;49.45
09.01.1987;564;70.48;35.13;87.91
10.01.1987;398;158.14;165.95;138.42
11.01.1987;613;59.44;75.42;44.93
12.01.1987;439;90.55;105.31;87.84
13.01.1987;512;142.34;141.90;150.64
14.01.1987;522;120.57;113.87;116.09
15.01.1987;591;117.71;100.58;130.50
16.01.1987;545;127.64;157.54;111.19
17.01.1987;391;135.55;185.81;112.72
18.01.1987;550;96.37;84.06;90.15
19.01.1987;443;82.25;89.45;74.61
20.01.1987;479;89.90;137.89;69.01
21.01.1987;560;82.81;141.53;29.51
22.01.1987;579;80.10;91.26;66.60
23.01.1987;548;90.67;96.42;100.53
24.01.1987;409;113.39;129.19;94.29
25.01.1987;579;62.93;34.22;76.12
26.01.1987;476;104.39;124.88;138.88
27.01.1987;519;134.03;190.89;95.53
28.01.1987;537;98.70;110.69;71.81
29.01.1987;543;115.91;109.47;121.75
30.01.1987;545;133.72;109.07;171.84
31.01.1987;410;96.95;96.65;80.62
01.02.1987;566;76.08;46.68;97.33
02.02.1987;464;128.50;56.94;201.84
03.02.1987;536;117.42;135.55;102.78
04.02.1987;491;141.68;134.52;134.64
05.02.1987;549;78.44;72.18;90.31
06.02.1987;561;135.81;94.19;186.58
07.02.1987;384;163.90;154.80;200.85
08.02.1987;657;95.80;120.63;67.08
09.02.1987;450;125.14;117.42;171.39
10.02.1987;491;148.42;147.97;134.64
11.02.1987;525;69.41;100.64;52.47
12.02.1987;606;98.39;130.79;90.91
13.02.1987;581;96.93;90.94;104.30
14.02.1987;401;123.91;131.77;109.91
15.02.1987;596;155.62;132.98;184.87
16.02.1987;361;100.94;128.07;91.56
17.02.1987;467;78.03;56.57;94.37
18.02.1987;536;86.52;86.26;71.95
19.02.1987;601;82.68;87.92;73.33
20.02.1987;574;115.42;103.56;115.17
21.02.1987;403;82.20;65.56;82.02
22.02.1987;595;77.94;33.30;111.11
23.02.1987;453;117.00;72.90;133.77
24.02.1987;498;53.21;13.26;77.44
25.02.1987;542;116.12;85.30;132.13
26.02.1987;615;53.86;21.48;71.66
27.02.1987;627;63.40;52.67;61.50
28.02.1987;407;40.69;32.46;40.61
01.03.1987;609;76.15;54.23;99.51
02.03.1987;469;120.07;42.25;164.45
03.03.1987;519;146.80;63.63;201.68
04.03.1987;517;96.11;25.55;149.18
05.03.1987;631;94.49;62.80;104.77
06.03.1987;584;113.44;56.55;141.50
07.03.1987;373;133.21;88.54;162.46
08.03.1987;626;74.08;73.85;88.00
09.03.1987;460;115.22;86.15;143.71
10.03.1987;515;70.75;51.30;85.58
11.03.1987;553;41.93;35.83;39.85
12.03.1987;641;103.36;82.43;120.32
13.03.1987;580;62.82;11.39;94.98
14.03.1987;377;52.72;35.04;73.06
15.03.1987;648;71.57;61.16;76.51
16.03.1987;447;74.11;73.88;86.27
17.03.1987;504;26.29;0.00;43.72
18.03.1987;504;85.44;117.94;54.65
19.03.1987;572;86.87;80.83;77.05
20.03.1987;583;102.27;79.30;141.74
21.03.1987;382;130.07;86.45;158.64
22.03.1987;630;84.13;73.39;96.19
23.03.1987;443;142.07;164.00;124.36
24.03.1987;495;73.61;80.06;77.91
25.03.1987;535;74.30;61.73;82.38
26.03.1987;566;64.38;81.68;38.93
27.03.1987;619;69.57;85.36;53.40
28.03.1987;367;162.47;107.98;195.14
29.03.1987;656;55.55;60.41;58.79
30.03.1987;451;110.17;102.51;134.37
31.03.1987;516;115.55;12.80;181.50
01.04.1987;530;162.50;199.39;124.73
02.04.1987;606;114.79;98.09;109.09
03.04.1987;534;117.86;74.21;144.43
04.04.1987;402;65.92;65.72;54.82
05.04.1987;678;63.52;68.19;48.75
06.04.1987;472;112.29;83.96;151.73
07.04.1987;504;111.73;39.31;163.96
08.04.1987;542;110.01;85.30;132.13
09.04.1987;607;65.49;32.64;81.68
10.04.1987;539;110.62;122.54;91.99
11.04.1987;402;181.28;164.30;205.56
12.04.1987;654;91.17;90.89;84.24
13.04.1987;448;155.28;162.17;122.97
14.04.1987;512;122.93;103.20;118.36
15.04.1987;560;130.14;82.56;147.56
16.04.1987;559;82.96;23.63;128.12
17.04.1987;562;153.25;35.26;225.46
18.04.1987;379;131.10;104.56;145.36
19.04.1987;589;129.35;156.99;84.18
20.04.1987;395;134.18;167.21;97.63
21.04.1987;476;118.31;194.26;46.29
22.04.1987;514;135.34;128.50;128.61
23.04.1987;609;119.67;54.23;171.87
24.04.1987;592;83.93;78.10;102.36
25.04.1987;414;160.03;207.40;119.76
26.04.1987;627;95.10;115.87;79.08
27.04.1987;461;136.53;171.92;107.55
28.04.1987;505;183.67;156.94;196.36
29.04.1987;564;70.48;58.55;68.37
30.04.1987;571;81.22;69.40;77.18
01.05.1987;603;87.90;65.72;100.50
02.05.1987;399;66.42;49.66;69.04
03.05.1987;650;127.41;132.09;110.18
04.05.1987;465;92.61;85.22;118.47
05.05.1987;487;149.64;108.50;169.68
06.05.1987;520;108.30;114.31;105.94
07.05.1987;598;99.71;110.45;82.91
08.05.1987;574;92.34;92.05;86.38
09.05.1987;399;91.32;115.87;69.04
10.05.1987;589;84.36;100.92;65.47
11.05.1987;445;52.11;59.37;61.90
12.05.1987;509;78.10;64.88;86.59
13.05.1987;510;90.93;90.65;86.42
14.05.1987;591;67.26;44.70;74.57
15.05.1987;589;84.36;78.49;74.83
16.05.1987;420;102.53;78.63;104.93
17.05.1987;660;95.36;110.08;100.16
18.05.1987;448;133.09;162.17;110.67
19.05.1987;499;185.88;198.54;198.72
20.05.1987;527;106.86;125.33;104.54
21.05.1987;641;77.52;72.13;68.76
22.05.1987;575;132.50;114.87;134.13
23.05.1987;397;125.16;116.46;124.89
24.05.1987;538;104.67;98.21;102.40
25.05.1987;340;87.69;58.28;97.22
26.05.1987;442;82.44;74.71;87.25
27.05.1987;494;134.11;147.07;100.37
28.05.1987;567;134.37;93.19;165.17
29.05.1987;560;141.97;141.53;137.73
30.05.1987;419;94.87;94.58;78.89
31.05.1987;596;61.14;55.41;73.95
01.06.1987;438;128.57;150.79;100.62
02.06.1987;500;112.63;132.09;99.16
03.06.1987;543;128.11;121.63;131.89
04.06.1987;582;130.91;113.48;151.45
05.06.1987;579;91.54;91.26;104.66
06.06.1987;416;127.41;111.14;145.67
07.06.1987;637;104.01;82.95;121.08
08.06.1987;412;160.80;112.22;187.20
09.06.1987;518;102.32;102.00;85.08
10.06.1987;533;68.36;37.17;93.02
11.06.1987;588;90.14;11.23;149.90
12.06.1987;591;100.89;111.76;83.89
13.06.1987;377;70.29;35.04;87.68
14.06.1987;559;59.26;59.08;68.99
15.06.1987;425;85.74;93.24;64.81
16.06.1987;513;71.03;51.50;75.17
17.06.1987;542;61.12;85.30;40.66
18.06.1987;555;101.47;107.10;99.26
19.06.1987;601;60.63;65.94;45.83
20.06.1987;400;124.22;49.54;165.27
21.06.1987;541;97.97;85.46;112.01
22.06.1987;419;158.12;157.63;157.78
23.06.1987;495;93.69;80.06;89.03
24.06.1987;535;123.83;24.69;185.35
25.06.1987;585;67.95;67.74;65.92
26.06.1987;589;61.86;89.71;37.41
27.06.1987;392;152.11;151.64;140.54
28.06.1987;582;56.92;22.70;85.19
29.06.1987;432;92.02;107.02;89.27
30.06.1987;508;58.69;39.00;75.91
01.07.1987;494;100.58;133.70;78.06
02.07.1987;585;84.94;45.16;113.01
03.07.1987;528;94.11;50.04;125.20
04.07.1987;341;87.43;77.47;96.93
05.07.1987;513;103.32;64.37;118.13
06.07.1987;385;94.64;102.93;85.85
07.07.1987;468;99.09;141.13;70.63
08.07.1987;496;80.14;93.21;77.75
09.07.1987;566;99.49;93.35;97.33
10.07.1987;534;111.66;86.58;134.11
11.07.1987;388;93.91;136.18;56.79
12.07.1987;567;70.11;69.89;68.01
13.07.1987;440;82.81;120.09;75.12
14.07.1987;496;46.75;13.32;77.75
15.07.1987;540;98.15;85.62;91.82
16.07.1987;573;52.03;23.05;67.30
17.07.1987;537;178.89;98.39;225.69
18.07.1987;367;171.50;107.98;225.16
19.07.1987;577;63.15;80.13;57.29
20.07.1987;404;90.19;114.44;81.82
21.07.1987;482;96.22;95.92;125.72
22.07.1987;498;179.60;159.15;221.25
23.07.1987;516;102.72;102.40;96.09
24.07.1987;543;176.91;170.29;192.76
25.07.1987;382;104.06;17.29;173.06
26.07.1987;574;51.94;57.53;57.59
27.07.1987;403;90.42;81.94;136.70
28.07.1987;481;172.17;260.89;103.08
29.07.1987;547;102.95;60.37;120.86
30.07.1987;562;58.94;58.76;58.82
31.07.1987;593;111.72;55.69;139.35
01.08.1987;383;121.09;68.98;172.61
02.08.1987;591;84.08;89.40;102.54
03.08.1987;419;142.31;126.10;170.92
04.08.1987;463;128.78;114.12;142.78
05.08.1987;500;165.63;158.51;165.27
06.08.1987;528;119.20;112.58;146.07
07.08.1987;542;122.23;158.42;101.64
08.08.1987;385;111.85;51.47;171.71
09.08.1987;595;55.67;66.60;37.04
10.08.1987;427;77.58;92.81;90.31
11.08.1987;474;146.76;167.21;127.85
12.08.1987;488;115.40;108.27;124.18
13.08.1987;558;35.62;11.84;49.36
14.08.1987;559;88.89;47.26;118.26
15.08.1987;352;75.29;93.82;62.60
16.08.1987;566;128.76;140.03;126.53
17.08.1987;433;61.20;30.51;76.34
18.08.1987;497;79.98;79.74;99.76
19.08.1987;518;51.16;51.00;53.18
20.08.1987;539;36.87;24.51;40.88
21.08.1987;541;73.48;48.83;91.65
22.08.1987;399;99.63;49.66;138.07
23.08.1987;573;98.28;69.16;124.99
24.08.1987;426;101.09;46.51;168.12
25.08.1987;460;115.22;100.51;107.78
26.08.1987;471;105.50;42.07;152.05
27.08.1987;528;138.02;87.56;177.37
28.08.1987;557;136.78;118.58;168.14
29.08.1987;384;172.53;206.40;200.85
30.08.1987;577;114.82;137.36;133.67
31.08.1987;416;103.52;127.01;79.46
01.09.1987;487;108.83;108.50;113.12
02.09.1987;507;124.14;104.22;141.26
03.09.1987;571;87.02;104.10;125.42
04.09.1987;564;111.59;105.39;136.75
05.09.1987;388;119.53;102.14;127.79
06.09.1987;581;102.63;113.68;85.34
07.09.1987;364;172.91;199.59;151.35
08.09.1987;471;77.36;42.07;93.57
09.09.1987;513;103.32;77.25;118.13
10.09.1987;586;101.75;67.63;122.21
11.09.1987;606;87.46;76.29;109.09
12.09.1987;395;167.72;167.21;167.36
13.09.1987;666;64.66;49.59;74.45
14.09.1987;468;106.17;56.45;141.26
15.09.1987;522;101.53;75.92;116.09
16.09.1987;551;138.27;83.91;189.97
17.09.1987;672;128.16;98.28;163.96
18.09.1987;621;122.69;85.09;150.81
19.09.1987;393;219.15;201.67;280.36
20.09.1987;639;77.76;20.67;129.32
21.09.1987;438;143.70;120.63;138.35
22.09.1987;537;135.71;73.80;174.40
23.09.1987;575;161.31;149.32;172.46
24.09.1987;622;143.79;116.80;194.85
25.09.1987;560;147.88;106.15;196.75
26.09.1987;373;222.02;141.66;310.16
27.09.1987;625;143.10;158.51;114.59
28.09.1987;468;92.02;112.90;82.40
29.09.1987;518;166.27;102.00;202.07
30.09.1987;529;137.76;112.37;166.62
01.10.1987;635;99.12;52.01;130.13
02.10.1987;572;81.08;46.19;115.57
03.10.1987;370;125.34;142.81;104.22
04.10.1987;648;81.79;50.96;102.02
05.10.1987;455;43.68;29.03;48.43
06.10.1987;520;89.18;114.31;74.16
07.10.1987;513;109.77;115.87;107.39
08.10.1987;608;92.62;108.63;72.49
09.10.1987;521;76.30;88.74;63.44
10.10.1987;396;175.67;166.79;166.94
11.10.1987;675;88.34;78.28;89.78
12.10.1987;436;144.36;196.93;113.72
13.10.1987;473;98.05;83.78;104.82
14.10.1987;530;106.25;87.23;114.34
15.10.1987;617;85.90;74.93;89.29
16.10.1987;557;95.15;83.00;89.01
17.10.1987;422;141.29;140.86;130.55
18.10.1987;665;104.61;69.52;132.55
19.10.1987;466;120.84;99.21;130.04
20.10.1987;538;135.46;135.04;163.84
21.10.1987;539;79.89;73.52;91.99
22.10.1987;612;135.32;161.88;126.02
23.10.1987;591;128.92;111.76;149.14
24.10.1987;408;129.90;97.13;135.02
25.10.1987;692;86.17;85.90;103.49
26.10.1987;463;64.39;42.80;83.29
27.10.1987;525;94.64;88.06;94.44
28.10.1987;554;95.67;47.69;139.22
29.10.1987;621;101.35;53.18;141.94
30.10.1987;611;65.06;64.86;54.10
31.10.1987;431;92.23;76.62;102.26
01.11.1987;681;97.29;48.49;137.52
02.11.1987;493;80.63;80.38;100.57
03.11.1987;511;97.24;25.85;161.71
04.11.1987;570;81.36;34.76;115.98
05.11.1987;622;111.84;42.47;159.42
06.11.1987;629;73.73;63.00;70.07
07.11.1987;419;110.68;157.63;105.18
08.11.1987;676;68.60;68.39;81.49
09.11.1987;477;97.22;41.54;127.04
10.11.1987;518;89.53;76.50;127.62
11.11.1987;537;104.87;49.20;153.88
12.11.1987;599;77.42;77.18;64.38
13.11.1987;554;113.61;83.45;139.22
14.11.1987;407;146.50;129.82;162.43
15.11.1987;698;52.20;28.39;63.14
16.11.1987;482;103.09;68.51;125.72
17.11.1987;531;106.05;87.07;114.12
18.11.1987;552;90.02;23.93;139.72
19.11.1987;636;83.34;62.31;95.28
20.11.1987;617;102.01;107.05;80.36
21.11.1987;393;118.00;84.03;126.16
22.11.1987;624;63.70;31.75;79.46
23.11.1987;461;64.67;57.31;71.70
24.11.1987;499;99.58;105.89;99.36
25.11.1987;541;104.09;73.25;122.20
26.11.1987;525;132.50;113.22;136.41
27.11.1987;566;117.05;105.02;126.53
28.11.1987;373;133.21;70.83;177.23
29.11.1987;652;96.53;151.95;59.15
30.11.1987;429;123.55;169.35;102.73
01.12.1987;508;117.37;117.01;119.29
02.12.1987;576;120.77;137.60;114.77
03.12.1987;620;133.57;170.44;133.28
04.12.1987;634;177.65;93.76;243.30
05.12.1987;401;90.87;32.94;123.64
06.12.1987;626;105.83;94.96;114.40
07.12.1987;495;133.84;80.06;178.07
08.12.1987;538;197.03;110.49;266.23
09.12.1987;551;126.25;95.89;139.97
10.12.1987;687;77.15;38.46;120.28
11.12.1987;614;97.11;32.27;143.56
12.12.1987;438;143.70;75.40;176.09
13.12.1987;660;75.29;20.01;116.86
14.12.1987;472;105.27;41.98;151.73
15.12.1987;546;145.61;60.48;191.71
16.12.1987;557;148.68;94.86;207.70
17.12.1987;616;102.17;53.61;125.20
18.12.1987;632;62.90;41.80;78.45
19.12.1987;401;57.83;65.88;54.95
20.12.1987;604;76.78;65.61;72.97
21.12.1987;476;118.31;180.38;81.01
22.12.1987;500;112.63;132.09;88.14
23.12.1987;547;115.06;156.97;70.50
24.12.1987;523;88.67;126.29;73.73
25.12.1987;300;154.59;176.13;110.18
26.12.1987;294;169.01;179.72;149.90
27.12.1987;531;62.38;62.19;72.62
28.12.1987;454;72.96;58.19;72.81
29.12.1987;420;102.53;47.18;144.28
30.12.1987;477;104.17;83.08;127.04
31.12.1987;505;85.27;91.55;65.45
01.01.1988;357;55.67;74.00;46.29
02.01.1988;351;75.50;131.72;31.39
03.01.1988;613;118.88;140.07;98.86
04.01.1988;434;83.96;45.65;126.94
05.01.1988;482;116.83;82.22;125.72
06.01.1988;539;73.75;49.01;81.77
07.01.1988;603;82.40;32.86;118.77
08.01.1988;550;90.34;72.05;110.18
09.01.1988;410;88.87;80.55;94.06
10.01.1988;619;64.22;85.36;53.40
11.01.1988;465;92.61;85.22;82.93
12.01.1988;484;102.66;122.82;102.44
13.01.1988;541;85.72;85.46;81.46
14.01.1988;640;87.99;41.28;111.90
15.01.1988;585;96.26;90.32;94.17
16.01.1988;399;116.23;82.77;124.26
17.01.1988;593;55.86;33.41;65.03
18.01.1988;460;93.62;86.15;83.83
19.01.1988;495;60.23;66.71;44.52
20.01.1988;562;100.20;58.76;117.63
21.01.1988;602;159.58;142.63;183.02
22.01.1988;585;73.61;79.03;56.50
23.01.1988;413;88.23;63.97;106.71
24.01.1988;604;82.27;65.61;100.33
25.01.1988;464;99.95;113.87;83.11
26.01.1988;494;87.17;53.48;111.52
27.01.1988;532;74.72;74.49;62.13
28.01.1988;603;54.93;54.77;45.68
29.01.1988;555;41.78;47.60;49.63
30.01.1988;416;127.41;95.26;145.67
31.01.1988;589;61.86;56.07;56.12
01.02.1988;477;69.45;69.23;69.30
02.02.1988;515;64.32;64.12;64.18
03.02.1988;541;110.21;85.46;122.20
04.02.1988;613;75.65;64.65;80.88
05.02.1988;566;99.49;105.02;77.87
06.02.1988;402;90.64;16.43;137.04
07.02.1988;620;53.43;53.26;44.43
08.02.1988;463;85.85;71.33;107.09
09.02.1988;516;96.30;64.00;106.76
10.02.1988;547;60.56;48.30;70.50
11.02.1988;615;59.25;75.18;53.75
12.02.1988;614;37.77;64.54;26.92
13.02.1988;412;80.40;128.25;40.11
14.02.1988;668;44.63;49.44;32.99
15.02.1988;409;89.09;64.59;107.76
16.02.1988;478;124.74;110.54;126.78
17.02.1988;596;116.72;110.82;110.92
18.02.1988;609;108.79;130.14;72.37
19.02.1988;546;115.27;120.97;110.99
20.02.1988;410;113.11;64.44;147.80
21.02.1988;639;98.50;103.36;94.83
22.02.1988;493;100.79;66.99;111.74
23.02.1988;518;121.50;63.75;159.53
24.02.1988;565;93.81;105.21;87.75
25.02.1988;626;100.54;84.41;96.80
26.02.1988;615;80.79;32.22;107.49
27.02.1988;420;94.64;47.18;131.17
28.02.1988;624;58.39;42.34;61.80
29.02.1988;497;93.31;66.45;110.85
01.03.1988;537;92.53;98.39;92.33
02.03.1988;522;95.19;75.92;116.09
03.03.1988;609;103.35;54.23;126.64
04.03.1988;589;134.98;100.92;149.65
05.03.1988;384;129.40;206.40;57.39
06.03.1988;636;78.13;72.69;95.28
07.03.1988;487;115.63;135.62;101.81
08.03.1988;485;136.60;163.42;90.87
09.03.1988;569;116.43;139.29;106.50
10.03.1988;602;121.06;120.68;109.81
11.03.1988;591;112.10;89.40;130.50
12.03.1988;368;153.03;107.69;164.67
13.03.1988;653;60.87;60.69;59.06
14.03.1988;504;72.30;78.63;87.44
15.03.1988;533;87.01;74.35;93.02
16.03.1988;573;144.53;126.79;134.60
17.03.1988;610;146.62;173.24;126.44
18.03.1988;587;118.51;157.52;93.85
19.03.1988;380;174.35;225.95;159.47
20.03.1988;663;69.95;69.73;74.78
21.03.1988;455;123.77;101.61;121.08
22.03.1988;544;127.87;109.27;131.65
23.03.1988;564;105.72;81.97;146.52
24.03.1988;658;110.75;130.49;92.10
25.03.1988;603;93.39;98.58;73.09
26.03.1988;391;177.91;101.35;225.43
27.03.1988;626;111.12;84.41;123.20
28.03.1988;469;56.50;42.25;58.73
29.03.1988;493;100.79;133.97;55.87
30.03.1988;553;113.81;95.55;109.58
31.03.1988;645;97.58;133.12;68.33
01.04.1988;576;80.51;91.73;66.95
02.04.1988;374;88.57;158.94;58.92
03.04.1988;608;119.86;119.49;108.73
04.04.1988;404;155.79;147.14;136.36
05.04.1988;464;92.81;85.41;94.98
06.04.1988;538;123.14;135.04;92.16
07.04.1988;571;150.83;127.24;164.02
08.04.1988;548;96.72;96.42;90.48
09.04.1988;393;101.15;117.64;84.11
10.04.1988;666;94.50;119.00;66.17
11.04.1988;441;127.70;134.79;112.43
12.04.1988;505;150.87;183.10;130.91
13.04.1988;527;69.14;87.73;62.72
14.04.1988;602;143.07;197.48;109.81
15.04.1988;598;88.63;77.31;110.55
16.04.1988;437;166.77;105.80;189.10
17.04.1988;679;78.06;116.73;40.57
18.04.1988;475;167.37;208.57;150.77
19.04.1988;520;229.33;292.13;211.88
20.04.1988;525;151.43;176.13;146.91
21.04.1988;643;82.43;102.72;85.68
22.04.1988;601;93.70;76.93;100.83
23.04.1988;392;118.31;117.94;112.43
24.04.1988;643;77.28;92.45;85.68
25.04.1988;468;99.09;84.68;105.94
26.04.1988;504;124.88;104.84;120.24
27.04.1988;543;115.91;48.65;162.33
28.04.1988;632;89.10;83.60;78.45
29.04.1988;602;187.09;186.51;173.87
30.04.1988;421;149.50;156.88;143.94
01.05.1988;634;125.40;114.59;121.65
02.05.1988;456;94.44;101.39;96.65
03.05.1988;516;121.97;166.40;85.41
04.05.1988;545;91.17;109.07;90.97
05.05.1988;641;118.86;133.95;103.13
06.05.1988;544;97.43;72.85;111.40
07.05.1988;409;89.09;64.59;94.29
08.05.1988;630;68.35;62.90;87.44
09.05.1988;444;67.15;89.25;37.22
10.05.1988;512;103.52;103.20;86.08
11.05.1988;577;91.86;68.68;105.02
12.05.1988;615;118.50;96.65;143.32
13.05.1988;568;104.98;81.40;126.09
14.05.1988;419;150.21;94.58;184.07
15.05.1988;665;99.63;119.18;82.84
16.05.1988;457;173.96;202.33;132.60
17.05.1988;524;151.72;176.46;105.13
18.05.1988;536;117.42;110.90;113.06
19.05.1988;652;132.10;182.34;92.94
20.05.1988;590;72.99;78.36;74.70
21.05.1988;439;105.64;30.09;175.69
22.05.1988;632;57.66;62.70;43.58
23.05.1988;474;118.81;83.60;127.85
24.05.1988;503;98.78;78.78;98.57
25.05.1988;537;154.22;135.29;174.40
26.05.1988;638;109.03;113.87;120.89
27.05.1988;584;124.79;67.86;150.93
28.05.1988;395;150.95;83.60;195.26
29.05.1988;606;76.53;43.60;90.91
30.05.1988;383;69.19;68.98;57.54
31.05.1988;475;90.66;97.33;81.19
01.06.1988;520;44.59;50.81;42.38
02.06.1988;622;90.54;63.71;106.28
03.06.1988;571;63.81;46.27;67.54
04.06.1988;418;87.17;110.61;52.72
05.06.1988;608;65.38;54.32;63.43
06.06.1988;453;80.44;87.48;60.81
07.06.1988;529;62.62;74.91;41.66
08.06.1988;562;111.99;94.02;107.83
09.06.1988;609;54.39;54.23;45.23
10.06.1988;596;94.49;121.90;83.19
11.06.1988;423;86.14;62.46;91.17
12.06.1988;660;70.27;50.04;83.47
13.06.1988;486;88.61;81.54;102.02
14.06.1988;517;115.33;127.75;106.56
15.06.1988;565;87.94;105.21;87.75
16.06.1988;632;94.35;94.05;95.88
17.06.1988;562;76.63;82.27;58.82
18.06.1988;411;112.84;128.56;93.83
19.06.1988;611;65.06;43.24;72.13
20.06.1988;478;103.95;96.72;103.73
21.06.1988;484;143.73;150.11;125.20
22.06.1988;568;75.82;81.40;58.19
23.06.1988;612;54.13;53.96;45.01
24.06.1988;596;50.02;55.41;36.97
25.06.1988;408;129.90;113.32;148.53
26.06.1988;587;101.58;67.51;122.01
27.06.1988;461;93.41;114.62;71.70
28.06.1988;523;57.00;75.77;52.67
29.06.1988;526;69.27;113.01;31.42
30.06.1988;641;72.35;103.04;51.57
01.07.1988;523;50.67;37.89;52.67
02.07.1988;344;125.18;134.40;96.09
03.07.1988;551;66.13;59.93;69.99
04.07.1988;313;52.92;63.30;52.80
05.07.1988;439;120.73;135.40;125.49
06.07.1988;476;104.39;180.38;92.59
07.07.1988;576;92.02;68.80;105.21
08.07.1988;539;49.17;73.52;30.66
09.07.1988;384;86.26;68.80;86.08
10.07.1988;594;78.07;66.71;74.20
11.07.1988;405;106.33;81.54;122.42
12.07.1988;475;41.84;69.52;23.20
13.07.1988;510;64.95;77.70;43.21
14.07.1988;604;104.20;109.35;82.09
15.07.1988;537;74.02;86.10;51.29
16.07.1988;385;68.83;85.78;42.93
17.07.1988;608;103.52;97.77;99.67
18.07.1988;470;42.29;42.16;46.89
19.07.1988;455;152.89;174.19;169.51
20.07.1988;507;91.47;91.19;108.66
21.07.1988;559;88.89;118.15;59.13
22.07.1988;551;126.25;155.83;79.99
23.07.1988;377;123.01;157.67;102.29
24.07.1988;613;70.25;118.52;26.96
25.07.1988;445;52.11;89.05;12.38
26.07.1988;457;65.24;72.26;48.22
27.07.1988;509;104.13;129.76;75.76
28.07.1988;585;96.26;67.74;113.01
